http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786093496,George Washington Carver Elementary,,,,,163,698,1,5,5,703
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041073,Glen Park Elementary,,,,,212,754,3,2,5,759
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786040877,Gordon J. Lau Elementary,,,,,426,829,6,5,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041115,Grattan Elementary,,,,,233,882,9,6,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041123,Guadalupe Elementary,,,,,296,804,5,5,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786040919,Harvey Milk Civil Rights Elementary,,,,,151,823,6,4,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041156,Hillcrest Elementary,,,,,297,706,1,1,5,711
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041206,Jean Parker Elementary,,,,,165,844,7,5,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041230,Jefferson Elementary,,,,,310,897,9,3,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041255,John Muir Elementary,,,,,126,688,1,1,6,694
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786113252,John Yehall Chin (Elem),,,,,167,939,10,10,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041271,Jose Ortega Elementary,,,,,151,803,5,2,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041289,Junipero Serra Elementary,,,,,172,745,2,3,5,750
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041305,Lafayette Elementary,,,,,337,907,9,4,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/Flag11BaseSch.aspx?flag=2&allcds=38684786041321,Lakeshore Alternative Elementary,,,,,,,,,,
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041339,Lawton Alternative Elementary,,,,,468,919,10,8,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041347,Leonard R. Flynn Elementary,,,,,288,710,1,1,5,715
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041362,Longfellow Elementary,,,,,398,825,6,6,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041412,Marshall Elementary,,,,,147,774,4,5,5,779
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041420,McKinley Elementary,,,,,215,824,6,2,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041438,Miraloma Elementary,,,,,241,865,8,1,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041446,Monroe Elementary,,,,,321,818,6,4,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786097919,New Traditions Elementary,,,,,127,835,7,6,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041487,Paul Revere Elementary,,,,,294,683,1,2,6,689
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041511,Redding Elementary,,,,,189,832,7,9,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041529,Robert Louis Stevenson Elementary,,,,,298,928,10,9,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786089775,Rooftop Elementary,,,,,450,868,8,6,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041503,Rosa Parks Elementary,,,,,231,747,2,2,5,752
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786093488,San Francisco Community Alternative,,,,,215,773,4,2,5,778
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041545,Sanchez Elementary,,,,,155,693,1,2,5,698
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041560,Sheridan Elementary,,,,,133,788,4,5,5,793
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041578,Sherman Elementary,,,,,262,932,10,10,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041594,Spring Valley Elementary,,,,,215,831,7,6,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041602,Starr King Elementary,,,,,207,786,4,3,5,791
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041610,Sunnyside Elementary,,,,,169,807,5,5,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786113997,Sunset Elementary,,,,,249,914,9,4,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041644,Sutro Elementary,,,,,153,866,8,2,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786115901,Tenderloin Community,,,,,216,736,2,2,5,741
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041685,Ulloa Elementary,,,,,308,936,10,10,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041701,Visitacion Valley Elementary,,,,,241,806,5,5,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041727,West Portal Elementary,,,,,368,902,9,3,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786040968,William L. Cobb Elementary,,,,,106,755,3,7,5,760
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041131,Yick Wo Elementary,,,,,162,905,9,10,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786059828,A. P. Giannini Middle,,,,,1146,882,9,4,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786062020,Aptos Middle,,,,,991,828,7,3,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041032,"Brown, Jr., (Willie L.) Elementary",,,,,144,493,1,1,15,508
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786062038,Everett Middle,,,,,281,639,1,3,8,647
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786059844,Francisco Middle,,,,,497,718,3,4,5,723
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786059851,Herbert Hoover Middle,,,,,1085,820,7,1,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786062046,Horace Mann Middle,,,,,184,682,2,7,6,688
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786059869,James Denman Middle,,,,,534,721,3,1,5,726
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786062053,James Lick Middle,,,,,559,738,4,1,5,743
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684780101337,KIPP Bayview Academy,,,,,235,865,9,10,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684780101352,KIPP San Francisco Bay Academy,,,,,321,859,8,10,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786062061,Marina Middle,,,,,797,798,6,3,2,800
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786059885,Martin Luther King Jr. Academic Middle,,,,,499,693,2,2,5,698
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786062079,Presidio Middle,,,,,1138,864,9,1,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786059901,Roosevelt Middle,,,,,705,856,8,7,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786059919,Visitacion Valley Middle,,,,,226,663,1,5,7,670
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783833241,Abraham Lincoln High,,,,,1436,748,5,4,5,753
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684780119958,Academy of Arts and Sciences,,,,,225,681,3,1,6,687
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830288,Balboa High,,,,,1026,775,7,8,5,780
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684780107300,City Arts and Tech High,,,,,291,691,3,4,5,696
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783831765,Galileo High,,,,,1596,791,7,5,5,796
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830437,Gateway High,,,,,355,737,5,3,5,742
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783839081,George Washington High,,,,,1596,771,6,2,5,776
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830353,International Studies Academy Alternativ,,,,,300,627,1,4,9,636
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783834769,John O'Connell Alternative High,,,,,351,596,1,2,10,606
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684780102103,June Jordan School for Equity,,,,,150,538,1,2,13,551
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830411,Leadership High,,,,,189,650,2,2,8,658
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783833407,Lowell High,,,,,1903,952,10,10,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684780109769,Metropolitan Arts & Technology High,,,,,116,588,1,1,11,599
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783834082,Mission High,,,,,517,642,2,2,8,650
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830254,Phillip and Sala Burton Academic High,,,,,467,688,3,4,6,694
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830205,Raoul Wallenberg Traditional High,,,,,461,794,8,9,5,799
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830387,Ruth Asawa San Francisco School of the A,,,,,428,808,8,1,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830403,Thurgood Marshall High,,,,,470,636,1,4,8,644
http://data1.cde.ca.gov/dataquest/Acnt2012/Flag11BaseSch.aspx?flag=4&allcds=38684786089569,Chinese Education Center,,,,,,,,,,
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684780120386,Chinese Immersion School at DeAvila,,,,,23,944,10 *,,A,A
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830197,Independence High,,,,,36,592,1 *,,10,602
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786041586,Malcolm X Academy,,,,,52,790,4 *,,5,795
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684786089585,Mission Education Center,,,,,17,410,1 *,,20,430
http://data1.cde.ca.gov/dataquest/Acnt2012/Flag11BaseSch.aspx?flag=4&allcds=38684780123117,San Francisco Public Montessori,,,,,,,,,,
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684780119875,SF International High,,,,,60,422,1 *,,19,441
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830064,Downtown High,,,,,51,391,B,B,20,411
http://data1.cde.ca.gov/dataquest/Acnt2012/Flag11BaseSch.aspx?flag=6&allcds=38684780101774,Five Keys Charter (SF Sheriff's),,,,,,,,,,
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830031,Ida B. Wells High,,,,,79,474,B,B,16,490
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38684783830429,Life Learning Academy Charter,,,,,28,549,B,B,13,562
http://data1.cde.ca.gov/dataquest/Acnt2012/2011BaseSch.aspx?cYear=2011-12&allcds=38756486040935,Edison Charter Academy,,,,,343,780,4,8,5,785
http://data1.cde.ca.gov/dataquest/Acnt2012/2011Base_DstAPI.aspx?cYear=2011-12&allcds=3876703&cChoice=2011BApiD,San Francisco Flex Academy,,,,,29,644,2 *,,8,652
